,URL,HomeTeam,AwayTeam,Quarter,SecLeft,HomePlay,AwayPlay,HomeScore,AwayScore,Shooter,ShotType,ShotOutcome,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType
28908,05030POR,POR,DEN,4,377,,P. Millsap enters the game for T. Craig,93,91,,,,,,,,,,,,,P. Millsap - DEN,T. Craig - DEN,,
28909,05030POR,POR,DEN,4,377,A. Aminu enters the game for S. Curry,,93,91,,,,,,,,,,,,,A. Aminu - POR,S. Curry - POR,,
28910,05030POR,POR,DEN,4,369,,J. Murray misses 3-pt jump shot from 23 ft,93,91,J. Murray ,3.0,0,,,,,,,,,,,,,
28911,05030POR,POR,DEN,4,365,,Offensive rebound by N. Jokic,93,91,,,,,,,,N. Jokic ,offensive,,,,,,,
28912,05030POR,POR,DEN,4,362,,W. Barton misses 3-pt jump shot from 25 ft,93,91,W. Barton ,3.0,0,,,,,,,,,,,,,
28913,05030POR,POR,DEN,4,359,Defensive rebound by E. Kanter,,93,91,,,,,,,,E. Kanter ,defensive,,,,,,,
28914,05030POR,POR,DEN,4,359,Turnover by E. Kanter (bad pass; steal by J. Murray),,93,91,,,,,,,,,,,,,,,E. Kanter ,steal
28915,05030POR,POR,DEN,4,347,,Personal foul by E. Kanter (drawn by N. Jokic),93,91,,,,,personal,E. Kanter ,N. Jokic ,,,,,,,,,
28916,05030POR,POR,DEN,4,337,,J. Murray misses 2-pt jump shot from 7 ft,93,91,J. Murray ,2.0,0,,,,,,,,,,,,,
28917,05030POR,POR,DEN,4,335,Defensive rebound by A. Aminu,,93,91,,,,,,,,A. Aminu ,defensive,,,,,,,
28918,05030POR,POR,DEN,4,317,C. McCollum misses 2-pt jump shot from 13 ft (block by G. Harris),,93,91,C. McCollum ,2.0,0,G. Harris ,,,,,,,,,,,,
28919,05030POR,POR,DEN,4,315,,Defensive rebound by J. Murray,93,91,,,,,,,,J. Murray ,defensive,,,,,,,
28920,05030POR,POR,DEN,4,314,,J. Murray makes 2-pt layup from 1 ft,93,93,J. Murray ,2.0,1,,,,,,,,,,,,,
28921,05030POR,POR,DEN,4,296,C. McCollum misses 2-pt jump shot from 15 ft,,93,93,C. McCollum ,2.0,0,,,,,,,,,,,,,
28922,05030POR,POR,DEN,4,293,Offensive rebound by M. Harkless,,93,93,,,,,,,,M. Harkless ,offensive,,,,,,,
28923,05030POR,POR,DEN,4,293,M. Harkless makes 2-pt layup from 1 ft,,95,93,M. Harkless ,2.0,1,,,,,,,,,,,,,
28924,05030POR,POR,DEN,4,266,,N. Jokic misses 2-pt jump shot from 12 ft,95,93,N. Jokic ,2.0,0,,,,,,,,,,,,,
28925,05030POR,POR,DEN,4,265,Defensive rebound by E. Kanter,,95,93,,,,,,,,E. Kanter ,defensive,,,,,,,
28926,05030POR,POR,DEN,4,250,C. McCollum misses 2-pt jump shot from 4 ft,,95,93,C. McCollum ,2.0,0,,,,,,,,,,,,,
28927,05030POR,POR,DEN,4,246,,Defensive rebound by W. Barton,95,93,,,,,,,,W. Barton ,defensive,,,,,,,
28928,05030POR,POR,DEN,4,240,,G. Harris misses 2-pt layup from 4 ft,95,93,G. Harris ,2.0,0,,,,,,,,,,,,,
28929,05030POR,POR,DEN,4,236,Defensive rebound by M. Harkless,,95,93,,,,,,,,M. Harkless ,defensive,,,,,,,
28930,05030POR,POR,DEN,4,231,Turnover by D. Lillard (lost ball; steal by P. Millsap),,95,93,,,,,,,,,,,,,,,D. Lillard ,steal
28931,05030POR,POR,DEN,4,231,,Jump ball: P. Millsap vs. D. Lillard (J. Murray gains possession),95,93,,,,,,,,,,,,,,,,
28932,05030POR,POR,DEN,4,213,,J. Murray misses 2-pt jump shot from 5 ft,95,93,J. Murray ,2.0,0,,,,,,,,,,,,,
28933,05030POR,POR,DEN,4,211,,Offensive rebound by N. Jokic,95,93,,,,,,,,N. Jokic ,offensive,,,,,,,
28934,05030POR,POR,DEN,4,209,,N. Jokic misses 2-pt layup from 3 ft (block by M. Harkless),95,93,N. Jokic ,2.0,0,M. Harkless ,,,,,,,,,,,,
28935,05030POR,POR,DEN,4,209,,Offensive rebound by W. Barton,95,93,,,,,,,,W. Barton ,offensive,,,,,,,
28936,05030POR,POR,DEN,4,206,,W. Barton makes 2-pt layup from 1 ft,95,95,W. Barton ,2.0,1,,,,,,,,,,,,,
28937,05030POR,POR,DEN,4,194,D. Lillard misses 3-pt jump shot from 28 ft,,95,95,D. Lillard ,3.0,0,,,,,,,,,,,,,
28938,05030POR,POR,DEN,4,192,,Defensive rebound by G. Harris,95,95,,,,,,,,G. Harris ,defensive,,,,,,,
28939,05030POR,POR,DEN,4,169,,J. Murray makes 2-pt jump shot from 21 ft,95,97,J. Murray ,2.0,1,,,,,,,,,,,,,
28940,05030POR,POR,DEN,4,151,D. Lillard misses 2-pt jump shot from 20 ft,,95,97,D. Lillard ,2.0,0,,,,,,,,,,,,,
28941,05030POR,POR,DEN,4,145,Offensive rebound by M. Harkless,,95,97,,,,,,,,M. Harkless ,offensive,,,,,,,
28942,05030POR,POR,DEN,4,143,A. Aminu misses 3-pt jump shot from 25 ft,,95,97,A. Aminu ,3.0,0,,,,,,,,,,,,,
28943,05030POR,POR,DEN,4,139,,Defensive rebound by N. Jokic,95,97,,,,,,,,N. Jokic ,defensive,,,,,,,
28944,05030POR,POR,DEN,4,116,,J. Murray makes 3-pt jump shot from 24 ft,95,100,J. Murray ,3.0,1,,,,,,,,,,,,,
28945,05030POR,POR,DEN,4,102,M. Harkless makes 3-pt jump shot from 24 ft (assist by D. Lillard),,98,100,M. Harkless ,3.0,1,,,,,,,,,,,,,
28946,05030POR,POR,DEN,4,77,,W. Barton misses 2-pt jump shot from 18 ft,98,100,W. Barton ,2.0,0,,,,,,,,,,,,,
28947,05030POR,POR,DEN,4,75,Defensive rebound by A. Aminu,,98,100,,,,,,,,A. Aminu ,defensive,,,,,,,
28948,05030POR,POR,DEN,4,64,M. Harkless makes 2-pt layup from 4 ft (assist by D. Lillard),,100,100,M. Harkless ,2.0,1,,,,,,,,,,,,,
28949,05030POR,POR,DEN,4,64,Shooting foul by N. Jokic (drawn by M. Harkless),,100,100,,,,,shooting,N. Jokic ,M. Harkless ,,,,,,,,,
28950,05030POR,POR,DEN,4,64,M. Harkless misses free throw 1 of 1,,100,100,,,,,,,,,,M. Harkless ,0,1 of 1,,,,
28951,05030POR,POR,DEN,4,60,,Defensive rebound by G. Harris,100,100,,,,,,,,G. Harris ,defensive,,,,,,,
28952,05030POR,POR,DEN,4,43,,Turnover by W. Barton (step out of bounds),100,100,,,,,,,,,,,,,,,W. Barton ,common_tov
28953,05030POR,POR,DEN,4,43,,T. Craig enters the game for W. Barton,100,100,,,,,,,,,,,,,T. Craig - DEN,W. Barton - DEN,,
28954,05030POR,POR,DEN,4,31,D. Lillard makes 2-pt jump shot from 11 ft,,102,100,D. Lillard ,2.0,1,,,,,,,,,,,,,
28955,05030POR,POR,DEN,4,31,,W. Barton enters the game for T. Craig,102,100,,,,,,,,,,,,,W. Barton - DEN,T. Craig - DEN,,
28956,05030POR,POR,DEN,4,28,,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokic),102,102,W. Barton ,2.0,1,,,,,,,,,,,,,
28957,05030POR,POR,DEN,4,6,A. Aminu misses 3-pt jump shot from 27 ft,,102,102,A. Aminu ,3.0,0,,,,,,,,,,,,,
28958,05030POR,POR,DEN,4,3,,Defensive rebound by J. Murray,102,102,,,,,,,,J. Murray ,defensive,,,,,,,
28959,05030POR,POR,DEN,4,1,Z. Collins enters the game for E. Kanter,,102,102,,,,,,,,,,,,,Z. Collins - POR,E. Kanter - POR,,
28960,05030POR,POR,DEN,4,0,,Turnover by P. Millsap (bad pass; steal by M. Harkless),102,102,,,,,,,,,,,,,,,P. Millsap ,steal
28961,05030POR,POR,DEN,4,0,M. Harkless misses 3-pt jump shot from 60 ft,,102,102,M. Harkless ,3.0,0,,,,,,,,,,,,,
28962,05030POR,POR,DEN,4,0,Offensive rebound by Team,,102,102,,,,,,,,Team ,offensive,,,,,,,
28963,05030POR,POR,DEN,4,0,,End of 4th quarter,102,102,,,,,,,,,,,,,,,,
28964,04300MIL,MIL,BOS,1,720,,Jump ball: A. Horford vs. B. Lopez (G. Antetokounmpo gains possession),0,0,,,,,,,,,,,,,,,,
28965,04300MIL,MIL,BOS,1,702,Turnover by E. Bledsoe (bad pass; steal by J. Tatum),,0,0,,,,,,,,,,,,,,,E. Bledsoe ,steal
28966,04300MIL,MIL,BOS,1,698,,J. Tatum makes 2-pt dunk at rim,0,2,J. Tatum ,2.0,1,,,,,,,,,,,,,
28967,04300MIL,MIL,BOS,1,684,E. Bledsoe misses 3-pt jump shot from 27 ft,,0,2,E. Bledsoe ,3.0,0,,,,,,,,,,,,,
28968,04300MIL,MIL,BOS,1,681,,Defensive rebound by M. Morris,0,2,,,,,,,,M. Morris ,defensive,,,,,,,
28969,04300MIL,MIL,BOS,1,663,,J. Brown misses 2-pt hook shot from 9 ft,0,2,J. Brown ,2.0,0,,,,,,,,,,,,,
28970,04300MIL,MIL,BOS,1,660,Defensive rebound by B. Lopez,,0,2,,,,,,,,B. Lopez ,defensive,,,,,,,
28971,04300MIL,MIL,BOS,1,653,N. Mirotic misses 3-pt jump shot from 29 ft,,0,2,N. Mirotic ,3.0,0,,,,,,,,,,,,,
28972,04300MIL,MIL,BOS,1,650,,Defensive rebound by K. Irving,0,2,,,,,,,,K. Irving ,defensive,,,,,,,
28973,04300MIL,MIL,BOS,1,634,,J. Tatum misses 2-pt jump shot from 16 ft,0,2,J. Tatum ,2.0,0,,,,,,,,,,,,,
28974,04300MIL,MIL,BOS,1,631,Defensive rebound by K. Middleton,,0,2,,,,,,,,K. Middleton ,defensive,,,,,,,
28975,04300MIL,MIL,BOS,1,618,B. Lopez makes 3-pt jump shot from 30 ft (assist by G. Antetokounmpo),,3,2,B. Lopez ,3.0,1,,,,,,,,,,,,,
28976,04300MIL,MIL,BOS,1,590,,M. Morris makes 2-pt jump shot from 21 ft,3,4,M. Morris ,2.0,1,,,,,,,,,,,,,
28977,04300MIL,MIL,BOS,1,582,Turnover by E. Bledsoe (out of bounds lost ball),,3,4,,,,,,,,,,,,,,,E. Bledsoe ,common_tov
28978,04300MIL,MIL,BOS,1,569,,K. Irving misses 2-pt layup from 5 ft (block by E. Bledsoe),3,4,K. Irving ,2.0,0,E. Bledsoe ,,,,,,,,,,,,
28979,04300MIL,MIL,BOS,1,566,Defensive rebound by G. Antetokounmpo,,3,4,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
28980,04300MIL,MIL,BOS,1,559,N. Mirotic misses 3-pt jump shot from 28 ft,,3,4,N. Mirotic ,3.0,0,,,,,,,,,,,,,
28981,04300MIL,MIL,BOS,1,557,,Defensive rebound by A. Horford,3,4,,,,,,,,A. Horford ,defensive,,,,,,,
28982,04300MIL,MIL,BOS,1,547,,Shooting foul by N. Mirotic (drawn by J. Brown),3,4,,,,,shooting,N. Mirotic ,J. Brown ,,,,,,,,,
28983,04300MIL,MIL,BOS,1,547,,J. Brown makes free throw 1 of 3,3,5,,,,,,,,,,J. Brown ,1,1 of 3,,,,
28984,04300MIL,MIL,BOS,1,547,,J. Brown makes free throw 2 of 3,3,6,,,,,,,,,,J. Brown ,1,2 of 3,,,,
28985,04300MIL,MIL,BOS,1,547,,J. Brown makes free throw 3 of 3,3,7,,,,,,,,,,J. Brown ,1,3 of 3,,,,
28986,04300MIL,MIL,BOS,1,531,Shooting foul by J. Tatum (drawn by G. Antetokounmpo),,3,7,,,,,shooting,J. Tatum ,G. Antetokounmpo ,,,,,,,,,
28987,04300MIL,MIL,BOS,1,531,G. Antetokounmpo makes free throw 1 of 2,,4,7,,,,,,,,,,G. Antetokounmpo ,1,1 of 2,,,,
28988,04300MIL,MIL,BOS,1,531,G. Antetokounmpo makes free throw 2 of 2,,5,7,,,,,,,,,,G. Antetokounmpo ,1,2 of 2,,,,
28989,04300MIL,MIL,BOS,1,523,,Shooting foul by N. Mirotic (drawn by J. Brown),5,7,,,,,shooting,N. Mirotic ,J. Brown ,,,,,,,,,
28990,04300MIL,MIL,BOS,1,523,,J. Brown makes free throw 1 of 2,5,8,,,,,,,,,,J. Brown ,1,1 of 2,,,,
28991,04300MIL,MIL,BOS,1,523,P. Connaughton enters the game for N. Mirotic,,5,8,,,,,,,,,,,,,P. Connaughton - MIL,N. Mirotic - MIL,,
28992,04300MIL,MIL,BOS,1,523,,J. Brown makes free throw 2 of 2,5,9,,,,,,,,,,J. Brown ,1,2 of 2,,,,
28993,04300MIL,MIL,BOS,1,507,,Defensive rebound by J. Tatum,5,9,,,,,,,,J. Tatum ,defensive,,,,,,,
28994,04300MIL,MIL,BOS,1,507,K. Middleton misses 2-pt jump shot from 20 ft,,5,9,K. Middleton ,2.0,0,,,,,,,,,,,,,
28995,04300MIL,MIL,BOS,1,498,,A. Horford makes 3-pt jump shot from 27 ft (assist by J. Tatum),5,12,A. Horford ,3.0,1,,,,,,,,,,,,,
28996,04300MIL,MIL,BOS,1,483,K. Middleton makes 2-pt layup from 1 ft,,7,12,K. Middleton ,2.0,1,,,,,,,,,,,,,
28997,04300MIL,MIL,BOS,1,483,Shooting foul by J. Brown (drawn by K. Middleton),,7,12,,,,,shooting,J. Brown ,K. Middleton ,,,,,,,,,
28998,04300MIL,MIL,BOS,1,483,K. Middleton makes free throw 1 of 1,,8,12,,,,,,,,,,K. Middleton ,1,1 of 1,,,,
28999,04300MIL,MIL,BOS,1,463,,Shooting foul by K. Middleton (drawn by J. Tatum),8,12,,,,,shooting,K. Middleton ,J. Tatum ,,,,,,,,,
29000,04300MIL,MIL,BOS,1,463,,J. Tatum misses free throw 1 of 2,8,12,,,,,,,,,,J. Tatum ,0,1 of 2,,,,
29001,04300MIL,MIL,BOS,1,463,,Offensive rebound by Team,8,12,,,,,,,,Team ,offensive,,,,,,,
29002,04300MIL,MIL,BOS,1,463,,A. Baynes enters the game for A. Horford,8,12,,,,,,,,,,,,,A. Baynes - BOS,A. Horford - BOS,,
29003,04300MIL,MIL,BOS,1,463,,J. Tatum makes free throw 2 of 2,8,13,,,,,,,,,,J. Tatum ,1,2 of 2,,,,
29004,04300MIL,MIL,BOS,1,445,E. Bledsoe misses 2-pt jump shot from 11 ft,,8,13,E. Bledsoe ,2.0,0,,,,,,,,,,,,,
29005,04300MIL,MIL,BOS,1,442,,Defensive rebound by J. Brown,8,13,,,,,,,,J. Brown ,defensive,,,,,,,
29006,04300MIL,MIL,BOS,1,434,,Turnover by K. Irving (bad pass; steal by G. Antetokounmpo),8,13,,,,,,,,,,,,,,,K. Irving ,steal
29007,04300MIL,MIL,BOS,1,432,Turnover by G. Antetokounmpo (lost ball; steal by K. Irving),,8,13,,,,,,,,,,,,,,,G. Antetokounmpo ,steal
29008,04300MIL,MIL,BOS,1,432,,Personal take foul by G. Antetokounmpo (drawn by K. Irving),8,13,,,,,personal take,G. Antetokounmpo ,K. Irving ,,,,,,,,,
29009,04300MIL,MIL,BOS,1,432,E. Ilyasova enters the game for B. Lopez,,8,13,,,,,,,,,,,,,E. Ilyasova - MIL,B. Lopez - MIL,,
29010,04300MIL,MIL,BOS,1,416,,K. Irving misses 2-pt jump shot from 11 ft,8,13,K. Irving ,2.0,0,,,,,,,,,,,,,
29011,04300MIL,MIL,BOS,1,413,Defensive rebound by E. Ilyasova,,8,13,,,,,,,,E. Ilyasova ,defensive,,,,,,,
29012,04300MIL,MIL,BOS,1,410,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),,8,13,,,,,shooting,A. Baynes ,G. Antetokounmpo ,,,,,,,,,
29013,04300MIL,MIL,BOS,1,410,G. Antetokounmpo makes free throw 1 of 2,,9,13,,,,,,,,,,G. Antetokounmpo ,1,1 of 2,,,,
29014,04300MIL,MIL,BOS,1,410,,G. Hayward enters the game for J. Tatum,9,13,,,,,,,,,,,,,G. Hayward - BOS,J. Tatum - BOS,,
29015,04300MIL,MIL,BOS,1,410,G. Antetokounmpo makes free throw 2 of 2,,10,13,,,,,,,,,,G. Antetokounmpo ,1,2 of 2,,,,
29016,04300MIL,MIL,BOS,1,388,,K. Irving misses 2-pt hook shot from 7 ft,10,13,K. Irving ,2.0,0,,,,,,,,,,,,,
29017,04300MIL,MIL,BOS,1,385,,Offensive rebound by M. Morris,10,13,,,,,,,,M. Morris ,offensive,,,,,,,
29018,04300MIL,MIL,BOS,1,385,,M. Morris makes 2-pt layup at rim,10,15,M. Morris ,2.0,1,,,,,,,,,,,,,
29019,04300MIL,MIL,BOS,1,375,G. Antetokounmpo misses 3-pt jump shot from 29 ft,,10,15,G. Antetokounmpo ,3.0,0,,,,,,,,,,,,,
29020,04300MIL,MIL,BOS,1,374,,Defensive rebound by Team,10,15,,,,,,,,Team ,defensive,,,,,,,
29021,04300MIL,MIL,BOS,1,361,,A. Baynes misses 3-pt jump shot from 27 ft,10,15,A. Baynes ,3.0,0,,,,,,,,,,,,,
29022,04300MIL,MIL,BOS,1,356,Defensive rebound by K. Middleton,,10,15,,,,,,,,K. Middleton ,defensive,,,,,,,
29023,04300MIL,MIL,BOS,1,349,P. Connaughton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,13,15,P. Connaughton ,3.0,1,,,,,,,,,,,,,
29024,04300MIL,MIL,BOS,1,329,,K. Irving misses 2-pt jump shot from 5 ft,13,15,K. Irving ,2.0,0,,,,,,,,,,,,,
29025,04300MIL,MIL,BOS,1,326,Defensive rebound by G. Antetokounmpo,,13,15,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
29026,04300MIL,MIL,BOS,1,319,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. Ilyasova),,16,15,K. Middleton ,3.0,1,,,,,,,,,,,,,
29027,04300MIL,MIL,BOS,1,302,,K. Irving misses 3-pt jump shot from 29 ft,16,15,K. Irving ,3.0,0,,,,,,,,,,,,,
29028,04300MIL,MIL,BOS,1,299,Defensive rebound by K. Middleton,,16,15,,,,,,,,K. Middleton ,defensive,,,,,,,
29029,04300MIL,MIL,BOS,1,296,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),,16,15,,,,,shooting,A. Baynes ,G. Antetokounmpo ,,,,,,,,,
29030,04300MIL,MIL,BOS,1,296,G. Antetokounmpo makes free throw 1 of 2,,17,15,,,,,,,,,,G. Antetokounmpo ,1,1 of 2,,,,
29031,04300MIL,MIL,BOS,1,296,,A. Horford enters the game for A. Baynes,17,15,,,,,,,,,,,,,A. Horford - BOS,A. Baynes - BOS,,
29032,04300MIL,MIL,BOS,1,296,,T. Rozier enters the game for J. Brown,17,15,,,,,,,,,,,,,T. Rozier - BOS,J. Brown - BOS,,
29033,04300MIL,MIL,BOS,1,296,G. Hill enters the game for E. Bledsoe,,17,15,,,,,,,,,,,,,G. Hill - MIL,E. Bledsoe - MIL,,
29034,04300MIL,MIL,BOS,1,296,G. Antetokounmpo misses free throw 2 of 2,,17,15,,,,,,,,,,G. Antetokounmpo ,0,2 of 2,,,,
29035,04300MIL,MIL,BOS,1,292,,Defensive rebound by A. Horford,17,15,,,,,,,,A. Horford ,defensive,,,,,,,
29036,04300MIL,MIL,BOS,1,275,,A. Horford misses 2-pt hook shot from 5 ft,17,15,A. Horford ,2.0,0,,,,,,,,,,,,,
29037,04300MIL,MIL,BOS,1,272,Defensive rebound by G. Antetokounmpo,,17,15,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
29038,04300MIL,MIL,BOS,1,260,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,17,15,G. Antetokounmpo ,2.0,0,,,,,,,,,,,,,
29039,04300MIL,MIL,BOS,1,258,Offensive rebound by G. Antetokounmpo,,17,15,,,,,,,,G. Antetokounmpo ,offensive,,,,,,,
29040,04300MIL,MIL,BOS,1,255,G. Antetokounmpo misses 2-pt layup from 3 ft,,17,15,G. Antetokounmpo ,2.0,0,,,,,,,,,,,,,
29041,04300MIL,MIL,BOS,1,252,,Defensive rebound by M. Morris,17,15,,,,,,,,M. Morris ,defensive,,,,,,,
29042,04300MIL,MIL,BOS,1,240,,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Hayward),17,18,M. Morris ,3.0,1,,,,,,,,,,,,,
29043,04300MIL,MIL,BOS,1,226,Personal foul by T. Rozier (drawn by G. Antetokounmpo),,17,18,,,,,personal,T. Rozier ,G. Antetokounmpo ,,,,,,,,,
29044,04300MIL,MIL,BOS,1,226,G. Antetokounmpo misses free throw 1 of 2,,17,18,,,,,,,,,,G. Antetokounmpo ,0,1 of 2,,,,
29045,04300MIL,MIL,BOS,1,226,Offensive rebound by Team,,17,18,,,,,,,,Team ,offensive,,,,,,,
29046,04300MIL,MIL,BOS,1,226,B. Lopez enters the game for E. Ilyasova,,17,18,,,,,,,,,,,,,B. Lopez - MIL,E. Ilyasova - MIL,,
29047,04300MIL,MIL,BOS,1,226,G. Antetokounmpo misses free throw 2 of 2,,17,18,,,,,,,,,,G. Antetokounmpo ,0,2 of 2,,,,
29048,04300MIL,MIL,BOS,1,223,,Defensive rebound by A. Horford,17,18,,,,,,,,A. Horford ,defensive,,,,,,,
29049,04300MIL,MIL,BOS,1,209,,A. Horford makes 2-pt hook shot from 2 ft (assist by T. Rozier),17,20,A. Horford ,2.0,1,,,,,,,,,,,,,
29050,04300MIL,MIL,BOS,1,196,K. Middleton misses 3-pt jump shot from 25 ft,,17,20,K. Middleton ,3.0,0,,,,,,,,,,,,,
29051,04300MIL,MIL,BOS,1,196,,Defensive rebound by T. Rozier,17,20,,,,,,,,T. Rozier ,defensive,,,,,,,
29052,04300MIL,MIL,BOS,1,196,,Personal foul by P. Connaughton (drawn by T. Rozier),17,20,,,,,personal,P. Connaughton ,T. Rozier ,,,,,,,,,
29053,04300MIL,MIL,BOS,1,196,,T. Rozier makes free throw 1 of 2,17,21,,,,,,,,,,T. Rozier ,1,1 of 2,,,,
29054,04300MIL,MIL,BOS,1,196,E. Ilyasova enters the game for G. Antetokounmpo,,17,21,,,,,,,,,,,,,E. Ilyasova - MIL,G. Antetokounmpo - MIL,,
29055,04300MIL,MIL,BOS,1,196,,T. Rozier makes free throw 2 of 2,17,22,,,,,,,,,,T. Rozier ,1,2 of 2,,,,
29056,04300MIL,MIL,BOS,1,182,G. Hill misses 2-pt jump shot from 9 ft,,17,22,G. Hill ,2.0,0,,,,,,,,,,,,,
29057,04300MIL,MIL,BOS,1,179,,Defensive rebound by A. Horford,17,22,,,,,,,,A. Horford ,defensive,,,,,,,
29058,04300MIL,MIL,BOS,1,175,,G. Hayward misses 2-pt layup from 5 ft,17,22,G. Hayward ,2.0,0,,,,,,,,,,,,,
29059,04300MIL,MIL,BOS,1,172,Defensive rebound by K. Middleton,,17,22,,,,,,,,K. Middleton ,defensive,,,,,,,
29060,04300MIL,MIL,BOS,1,164,B. Lopez makes 3-pt jump shot from 27 ft (assist by G. Hill),,20,22,B. Lopez ,3.0,1,,,,,,,,,,,,,
29061,04300MIL,MIL,BOS,1,157,,J. Tatum enters the game for M. Morris,20,22,,,,,,,,,,,,,J. Tatum - BOS,M. Morris - BOS,,
29062,04300MIL,MIL,BOS,1,145,,K. Irving misses 2-pt layup from 2 ft,20,22,K. Irving ,2.0,0,,,,,,,,,,,,,
29063,04300MIL,MIL,BOS,1,142,Defensive rebound by K. Middleton,,20,22,,,,,,,,K. Middleton ,defensive,,,,,,,
29064,04300MIL,MIL,BOS,1,138,K. Middleton makes 3-pt jump shot from 28 ft,,23,22,K. Middleton ,3.0,1,,,,,,,,,,,,,
29065,04300MIL,MIL,BOS,1,123,,Offensive foul by A. Horford (drawn by E. Ilyasova),23,22,,,,,offensive,A. Horford ,E. Ilyasova ,,,,,,,,,
29066,04300MIL,MIL,BOS,1,123,,Turnover by A. Horford (offensive foul),23,22,,,,,,,,,,,,,,,A. Horford ,common_tov
29067,04300MIL,MIL,BOS,1,123,S. Brown enters the game for E. Ilyasova,,23,22,,,,,,,,,,,,,S. Brown - MIL,E. Ilyasova - MIL,,
29068,04300MIL,MIL,BOS,1,110,K. Middleton misses 2-pt jump shot from 22 ft,,23,22,K. Middleton ,2.0,0,,,,,,,,,,,,,
29069,04300MIL,MIL,BOS,1,110,,Defensive rebound by J. Tatum,23,22,,,,,,,,J. Tatum ,defensive,,,,,,,
29070,04300MIL,MIL,BOS,1,97,Defensive rebound by P. Connaughton,,23,22,,,,,,,,P. Connaughton ,defensive,,,,,,,
29071,04300MIL,MIL,BOS,1,97,,J. Tatum misses 2-pt layup from 1 ft,23,22,J. Tatum ,2.0,0,,,,,,,,,,,,,
29072,04300MIL,MIL,BOS,1,86,S. Brown misses 3-pt jump shot from 24 ft,,23,22,S. Brown ,3.0,0,,,,,,,,,,,,,
29073,04300MIL,MIL,BOS,1,83,,Defensive rebound by T. Rozier,23,22,,,,,,,,T. Rozier ,defensive,,,,,,,
29074,04300MIL,MIL,BOS,1,75,,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Irving),23,24,A. Horford ,2.0,1,,,,,,,,,,,,,
29075,04300MIL,MIL,BOS,1,58,Turnover by K. Middleton (lost ball; steal by T. Rozier),,23,24,,,,,,,,,,,,,,,K. Middleton ,steal
29076,04300MIL,MIL,BOS,1,56,,T. Rozier makes 2-pt layup from 2 ft (assist by A. Horford),23,26,T. Rozier ,2.0,1,,,,,,,,,,,,,
29077,04300MIL,MIL,BOS,1,56,,Shooting foul by S. Brown (drawn by T. Rozier),23,26,,,,,shooting,S. Brown ,T. Rozier ,,,,,,,,,
29078,04300MIL,MIL,BOS,1,56,,J. Brown enters the game for K. Irving,23,26,,,,,,,,,,,,,J. Brown - BOS,K. Irving - BOS,,
29079,04300MIL,MIL,BOS,1,56,E. Bledsoe enters the game for K. Middleton,,23,26,,,,,,,,,,,,,E. Bledsoe - MIL,K. Middleton - MIL,,
29080,04300MIL,MIL,BOS,1,56,,T. Rozier makes free throw 1 of 1,23,27,,,,,,,,,,T. Rozier ,1,1 of 1,,,,
29081,04300MIL,MIL,BOS,1,42,B. Lopez misses 3-pt jump shot from 28 ft,,23,27,B. Lopez ,3.0,0,,,,,,,,,,,,,
29082,04300MIL,MIL,BOS,1,40,,Defensive rebound by J. Tatum,23,27,,,,,,,,J. Tatum ,defensive,,,,,,,
29083,04300MIL,MIL,BOS,1,27,,G. Hayward makes 3-pt jump shot from 24 ft (assist by A. Horford),23,30,G. Hayward ,3.0,1,,,,,,,,,,,,,
29084,04300MIL,MIL,BOS,1,9,E. Bledsoe makes 2-pt layup from 2 ft,,25,30,E. Bledsoe ,2.0,1,,,,,,,,,,,,,
29085,04300MIL,MIL,BOS,1,2,,T. Rozier misses 3-pt jump shot from 27 ft,25,30,T. Rozier ,3.0,0,,,,,,,,,,,,,
29086,04300MIL,MIL,BOS,1,2,Defensive rebound by P. Connaughton,,25,30,,,,,,,,P. Connaughton ,defensive,,,,,,,
29087,04300MIL,MIL,BOS,1,0,,End of 1st quarter,25,30,,,,,,,,,,,,,,,,
29088,04300MIL,MIL,BOS,2,704,,Shooting foul by S. Brown (drawn by G. Hayward),25,30,,,,,shooting,S. Brown ,G. Hayward ,,,,,,,,,
29089,04300MIL,MIL,BOS,2,704,,G. Hayward makes free throw 1 of 2,25,31,,,,,,,,,,G. Hayward ,1,1 of 2,,,,
29090,04300MIL,MIL,BOS,2,704,,G. Hayward makes free throw 2 of 2,25,32,,,,,,,,,,G. Hayward ,1,2 of 2,,,,
29091,04300MIL,MIL,BOS,2,685,E. Bledsoe makes 3-pt jump shot from 27 ft,,28,32,E. Bledsoe ,3.0,1,,,,,,,,,,,,,
